"","cve_ent","nom_ent","distrito","cve_mun","nom_mun","inegi","nombre_completo","mail"
"3990","20","Oaxaca",4,"004","ASUNCION CACALOTEPEC","20004","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"3991","20","Oaxaca",4,"008","ASUNCION OCOTLAN","20008","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"3992","20","Oaxaca",4,"008","ASUNCION OCOTLAN","20008","Adolfo Gómez Hernández",NA
"3993","20","Oaxaca",4,"008","ASUNCION OCOTLAN","20008","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"3994","20","Oaxaca",4,"034","GUELATAO DE JUAREZ","20034","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"3995","20","Oaxaca",4,"034","GUELATAO DE JUAREZ","20034","Adolfo Gómez Hernández",NA
"3996","20","Oaxaca",4,"034","GUELATAO DE JUAREZ","20034","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"3997","20","Oaxaca",4,"042","IXTLAN DE JUAREZ","20042","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"3998","20","Oaxaca",4,"042","IXTLAN DE JUAREZ","20042","Adolfo Gómez Hernández",NA
"3999","20","Oaxaca",4,"042","IXTLAN DE JUAREZ","20042","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4000","20","Oaxaca",4,"048","MAGDALENA OCOTLAN","20048","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4001","20","Oaxaca",4,"048","MAGDALENA OCOTLAN","20048","Adolfo Gómez Hernández",NA
"4002","20","Oaxaca",4,"048","MAGDALENA OCOTLAN","20048","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4003","20","Oaxaca",4,"050","MAGDALENA TEITIPAC","20050","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4004","20","Oaxaca",4,"050","MAGDALENA TEITIPAC","20050","Adolfo Gómez Hernández",NA
"4005","20","Oaxaca",4,"050","MAGDALENA TEITIPAC","20050","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4006","20","Oaxaca",4,"060","MIXISTLAN DE LA REFORMA","20060","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4007","20","Oaxaca",4,"060","MIXISTLAN DE LA REFORMA","20060","Adolfo Gómez Hernández",NA
"4008","20","Oaxaca",4,"060","MIXISTLAN DE LA REFORMA","20060","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4009","20","Oaxaca",4,"062","NATIVIDAD","20062","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4010","20","Oaxaca",4,"062","NATIVIDAD","20062","Adolfo Gómez Hernández",NA
"4011","20","Oaxaca",4,"062","NATIVIDAD","20062","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4012","20","Oaxaca",4,"065","NUEVO ZOQUIAPAM","20065","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4013","20","Oaxaca",4,"065","NUEVO ZOQUIAPAM","20065","Adolfo Gómez Hernández",NA
"4014","20","Oaxaca",4,"065","NUEVO ZOQUIAPAM","20065","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4015","20","Oaxaca",4,"067","OCOTLAN DE MORELOS","20067","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4016","20","Oaxaca",4,"067","OCOTLAN DE MORELOS","20067","Adolfo Gómez Hernández",NA
"4017","20","Oaxaca",4,"067","OCOTLAN DE MORELOS","20067","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4018","20","Oaxaca",4,"075","ROJAS DE CUAUHTEMOC","20075","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4019","20","Oaxaca",4,"075","ROJAS DE CUAUHTEMOC","20075","Adolfo Gómez Hernández",NA
"4020","20","Oaxaca",4,"075","ROJAS DE CUAUHTEMOC","20075","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4021","20","Oaxaca",4,"080","SAN AGUSTIN DE LAS JUNTAS","20080","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4022","20","Oaxaca",4,"080","SAN AGUSTIN DE LAS JUNTAS","20080","Adolfo Gómez Hernández",NA
"4023","20","Oaxaca",4,"080","SAN AGUSTIN DE LAS JUNTAS","20080","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4024","20","Oaxaca",4,"094","SAN ANDRES SOLAGA","20094","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4025","20","Oaxaca",4,"094","SAN ANDRES SOLAGA","20094","Adolfo Gómez Hernández",NA
"4026","20","Oaxaca",4,"094","SAN ANDRES SOLAGA","20094","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4027","20","Oaxaca",4,"097","SAN ANDRES YAA","20097","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4028","20","Oaxaca",4,"097","SAN ANDRES YAA","20097","Adolfo Gómez Hernández",NA
"4029","20","Oaxaca",4,"097","SAN ANDRES YAA","20097","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4030","20","Oaxaca",4,"100","SAN ANTONINO CASTILLO VELASCO","20100","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4031","20","Oaxaca",4,"100","SAN ANTONINO CASTILLO VELASCO","20100","Adolfo Gómez Hernández",NA
"4032","20","Oaxaca",4,"100","SAN ANTONINO CASTILLO VELASCO","20100","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4033","20","Oaxaca",4,"104","SAN ANTONIO DE LA CAL","20104","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4034","20","Oaxaca",4,"104","SAN ANTONIO DE LA CAL","20104","Adolfo Gómez Hernández",NA
"4035","20","Oaxaca",4,"104","SAN ANTONIO DE LA CAL","20104","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4036","20","Oaxaca",4,"109","SAN BALTAZAR CHICHICAPAM","20109","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4037","20","Oaxaca",4,"109","SAN BALTAZAR CHICHICAPAM","20109","Adolfo Gómez Hernández",NA
"4038","20","Oaxaca",4,"109","SAN BALTAZAR CHICHICAPAM","20109","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4039","20","Oaxaca",4,"111","SAN BALTAZAR YATZACHI EL BAJO","20111","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4040","20","Oaxaca",4,"111","SAN BALTAZAR YATZACHI EL BAJO","20111","Adolfo Gómez Hernández",NA
"4041","20","Oaxaca",4,"111","SAN BALTAZAR YATZACHI EL BAJO","20111","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4042","20","Oaxaca",4,"117","SAN BARTOLOME QUIALANA","20117","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4043","20","Oaxaca",4,"117","SAN BARTOLOME QUIALANA","20117","Adolfo Gómez Hernández",NA
"4044","20","Oaxaca",4,"117","SAN BARTOLOME QUIALANA","20117","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4045","20","Oaxaca",4,"119","SAN BARTOLOME ZOOGOCHO","20119","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4046","20","Oaxaca",4,"119","SAN BARTOLOME ZOOGOCHO","20119","Adolfo Gómez Hernández",NA
"4047","20","Oaxaca",4,"119","SAN BARTOLOME ZOOGOCHO","20119","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4048","20","Oaxaca",4,"125","SAN CRISTOBAL LACHIRIOAG","20125","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4049","20","Oaxaca",4,"125","SAN CRISTOBAL LACHIRIOAG","20125","Adolfo Gómez Hernández",NA
"4050","20","Oaxaca",4,"125","SAN CRISTOBAL LACHIRIOAG","20125","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4051","20","Oaxaca",4,"128","SAN DIONISIO OCOTEPEC","20128","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4052","20","Oaxaca",4,"128","SAN DIONISIO OCOTEPEC","20128","Adolfo Gómez Hernández",NA
"4053","20","Oaxaca",4,"128","SAN DIONISIO OCOTEPEC","20128","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4054","20","Oaxaca",4,"129","SAN DIONISIO OCOTLAN","20129","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4055","20","Oaxaca",4,"129","SAN DIONISIO OCOTLAN","20129","Adolfo Gómez Hernández",NA
"4056","20","Oaxaca",4,"129","SAN DIONISIO OCOTLAN","20129","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4057","20","Oaxaca",4,"135","SAN FRANCISCO CAJONOS","20135","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4058","20","Oaxaca",4,"135","SAN FRANCISCO CAJONOS","20135","Adolfo Gómez Hernández",NA
"4059","20","Oaxaca",4,"135","SAN FRANCISCO CAJONOS","20135","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4060","20","Oaxaca",4,"142","SAN FRANCISCO LACHIGOLO","20142","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4061","20","Oaxaca",4,"142","SAN FRANCISCO LACHIGOLO","20142","Adolfo Gómez Hernández",NA
"4062","20","Oaxaca",4,"142","SAN FRANCISCO LACHIGOLO","20142","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4063","20","Oaxaca",4,"153","SAN ILDEFONSO VILLA ALTA","20153","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4064","20","Oaxaca",4,"153","SAN ILDEFONSO VILLA ALTA","20153","Adolfo Gómez Hernández",NA
"4065","20","Oaxaca",4,"153","SAN ILDEFONSO VILLA ALTA","20153","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4066","20","Oaxaca",4,"159","SAN JERONIMO TAVICHE","20159","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4067","20","Oaxaca",4,"159","SAN JERONIMO TAVICHE","20159","Adolfo Gómez Hernández",NA
"4068","20","Oaxaca",4,"159","SAN JERONIMO TAVICHE","20159","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4069","20","Oaxaca",4,"161","SAN JERONIMO TLACOCHAHUAYA","20161","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4070","20","Oaxaca",4,"161","SAN JERONIMO TLACOCHAHUAYA","20161","Adolfo Gómez Hernández",NA
"4071","20","Oaxaca",4,"161","SAN JERONIMO TLACOCHAHUAYA","20161","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4072","20","Oaxaca",4,"169","SAN JOSE DEL PROGRESO","20169","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4073","20","Oaxaca",4,"169","SAN JOSE DEL PROGRESO","20169","Adolfo Gómez Hernández",NA
"4074","20","Oaxaca",4,"169","SAN JOSE DEL PROGRESO","20169","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4075","20","Oaxaca",4,"172","SAN JUAN ATEPEC","20172","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4076","20","Oaxaca",4,"172","SAN JUAN ATEPEC","20172","Adolfo Gómez Hernández",NA
"4077","20","Oaxaca",4,"172","SAN JUAN ATEPEC","20172","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4078","20","Oaxaca",4,"185","SAN JUAN CHICOMEZUCHIL","20185","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4079","20","Oaxaca",4,"185","SAN JUAN CHICOMEZUCHIL","20185","Adolfo Gómez Hernández",NA
"4080","20","Oaxaca",4,"185","SAN JUAN CHICOMEZUCHIL","20185","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4081","20","Oaxaca",4,"186","SAN JUAN CHILATECA","20186","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4082","20","Oaxaca",4,"186","SAN JUAN CHILATECA","20186","Adolfo Gómez Hernández",NA
"4083","20","Oaxaca",4,"186","SAN JUAN CHILATECA","20186","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4084","20","Oaxaca",4,"191","SAN JUAN COMALTEPEC","20191","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4085","20","Oaxaca",4,"191","SAN JUAN COMALTEPEC","20191","Adolfo Gómez Hernández",NA
"4086","20","Oaxaca",4,"191","SAN JUAN COMALTEPEC","20191","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4087","20","Oaxaca",4,"195","SAN JUAN DEL RIO","20195","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4088","20","Oaxaca",4,"195","SAN JUAN DEL RIO","20195","Adolfo Gómez Hernández",NA
"4089","20","Oaxaca",4,"195","SAN JUAN DEL RIO","20195","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4090","20","Oaxaca",4,"197","SAN JUAN EVANGELISTA ANALCO","20197","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4091","20","Oaxaca",4,"197","SAN JUAN EVANGELISTA ANALCO","20197","Adolfo Gómez Hernández",NA
"4092","20","Oaxaca",4,"197","SAN JUAN EVANGELISTA ANALCO","20197","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4093","20","Oaxaca",4,"198","SAN JUAN GUELAVIA","20198","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4094","20","Oaxaca",4,"198","SAN JUAN GUELAVIA","20198","Adolfo Gómez Hernández",NA
"4095","20","Oaxaca",4,"198","SAN JUAN GUELAVIA","20198","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4096","20","Oaxaca",4,"201","SAN JUAN JUQUILA MIXES","20201","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4097","20","Oaxaca",4,"201","SAN JUAN JUQUILA MIXES","20201","Adolfo Gómez Hernández",NA
"4098","20","Oaxaca",4,"201","SAN JUAN JUQUILA MIXES","20201","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4099","20","Oaxaca",4,"202","SAN JUAN JUQUILA VIJANOS","20202","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4100","20","Oaxaca",4,"202","SAN JUAN JUQUILA VIJANOS","20202","Adolfo Gómez Hernández",NA
"4101","20","Oaxaca",4,"202","SAN JUAN JUQUILA VIJANOS","20202","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4102","20","Oaxaca",4,"212","SAN JUAN PETLAPA","20212","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4103","20","Oaxaca",4,"212","SAN JUAN PETLAPA","20212","Adolfo Gómez Hernández",NA
"4104","20","Oaxaca",4,"212","SAN JUAN PETLAPA","20212","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4105","20","Oaxaca",4,"216","SAN JUAN TABAA","20216","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4106","20","Oaxaca",4,"216","SAN JUAN TABAA","20216","Adolfo Gómez Hernández",NA
"4107","20","Oaxaca",4,"216","SAN JUAN TABAA","20216","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4108","20","Oaxaca",4,"219","SAN JUAN TEITIPAC","20219","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4109","20","Oaxaca",4,"219","SAN JUAN TEITIPAC","20219","Adolfo Gómez Hernández",NA
"4110","20","Oaxaca",4,"219","SAN JUAN TEITIPAC","20219","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4111","20","Oaxaca",4,"222","SAN JUAN YAEE","20222","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4112","20","Oaxaca",4,"222","SAN JUAN YAEE","20222","Adolfo Gómez Hernández",NA
"4113","20","Oaxaca",4,"222","SAN JUAN YAEE","20222","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4114","20","Oaxaca",4,"223","SAN JUAN YATZONA","20223","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4115","20","Oaxaca",4,"223","SAN JUAN YATZONA","20223","Adolfo Gómez Hernández",NA
"4116","20","Oaxaca",4,"223","SAN JUAN YATZONA","20223","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4117","20","Oaxaca",4,"226","SAN LORENZO ALBARRADAS","20226","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4118","20","Oaxaca",4,"226","SAN LORENZO ALBARRADAS","20226","Adolfo Gómez Hernández",NA
"4119","20","Oaxaca",4,"226","SAN LORENZO ALBARRADAS","20226","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4120","20","Oaxaca",4,"231","SAN LUCAS CAMOTLAN","20231","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4121","20","Oaxaca",4,"231","SAN LUCAS CAMOTLAN","20231","Adolfo Gómez Hernández",NA
"4122","20","Oaxaca",4,"231","SAN LUCAS CAMOTLAN","20231","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4123","20","Oaxaca",4,"233","SAN LUCAS QUIAVINI","20233","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4124","20","Oaxaca",4,"233","SAN LUCAS QUIAVINI","20233","Adolfo Gómez Hernández",NA
"4125","20","Oaxaca",4,"233","SAN LUCAS QUIAVINI","20233","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4126","20","Oaxaca",4,"243","SAN MARTIN TILCAJETE","20243","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4127","20","Oaxaca",4,"243","SAN MARTIN TILCAJETE","20243","Adolfo Gómez Hernández",NA
"4128","20","Oaxaca",4,"243","SAN MARTIN TILCAJETE","20243","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4129","20","Oaxaca",4,"246","SAN MATEO CAJONOS","20246","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4130","20","Oaxaca",4,"246","SAN MATEO CAJONOS","20246","Adolfo Gómez Hernández",NA
"4131","20","Oaxaca",4,"246","SAN MATEO CAJONOS","20246","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4132","20","Oaxaca",4,"256","SAN MELCHOR BETAZA","20256","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4133","20","Oaxaca",4,"256","SAN MELCHOR BETAZA","20256","Adolfo Gómez Hernández",NA
"4134","20","Oaxaca",4,"256","SAN MELCHOR BETAZA","20256","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4135","20","Oaxaca",4,"261","SAN MIGUEL AMATLAN","20261","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4136","20","Oaxaca",4,"261","SAN MIGUEL AMATLAN","20261","Adolfo Gómez Hernández",NA
"4137","20","Oaxaca",4,"261","SAN MIGUEL AMATLAN","20261","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4138","20","Oaxaca",4,"266","SAN MIGUEL DEL RIO","20266","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4139","20","Oaxaca",4,"266","SAN MIGUEL DEL RIO","20266","Adolfo Gómez Hernández",NA
"4140","20","Oaxaca",4,"266","SAN MIGUEL DEL RIO","20266","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4141","20","Oaxaca",4,"274","SAN MIGUEL QUETZALTEPEC","20274","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4142","20","Oaxaca",4,"274","SAN MIGUEL QUETZALTEPEC","20274","Adolfo Gómez Hernández",NA
"4143","20","Oaxaca",4,"274","SAN MIGUEL QUETZALTEPEC","20274","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4144","20","Oaxaca",4,"278","VILLA TALEA DE CASTRO","20278","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4145","20","Oaxaca",4,"278","VILLA TALEA DE CASTRO","20278","Adolfo Gómez Hernández",NA
"4146","20","Oaxaca",4,"278","VILLA TALEA DE CASTRO","20278","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4147","20","Oaxaca",4,"282","SAN MIGUEL TILQUIAPAM","20282","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4148","20","Oaxaca",4,"282","SAN MIGUEL TILQUIAPAM","20282","Adolfo Gómez Hernández",NA
"4149","20","Oaxaca",4,"282","SAN MIGUEL TILQUIAPAM","20282","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4150","20","Oaxaca",4,"286","SAN MIGUEL YOTAO","20286","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4151","20","Oaxaca",4,"286","SAN MIGUEL YOTAO","20286","Adolfo Gómez Hernández",NA
"4152","20","Oaxaca",4,"286","SAN MIGUEL YOTAO","20286","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4153","20","Oaxaca",4,"293","SAN PABLO HUIXTEPEC","20293","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4154","20","Oaxaca",4,"293","SAN PABLO HUIXTEPEC","20293","Adolfo Gómez Hernández",NA
"4155","20","Oaxaca",4,"293","SAN PABLO HUIXTEPEC","20293","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4156","20","Oaxaca",4,"294","SAN PABLO MACUILTIANGUIS","20294","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4157","20","Oaxaca",4,"294","SAN PABLO MACUILTIANGUIS","20294","Adolfo Gómez Hernández",NA
"4158","20","Oaxaca",4,"294","SAN PABLO MACUILTIANGUIS","20294","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4159","20","Oaxaca",4,"296","SAN PABLO VILLA DE MITLA","20296","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4160","20","Oaxaca",4,"296","SAN PABLO VILLA DE MITLA","20296","Adolfo Gómez Hernández",NA
"4161","20","Oaxaca",4,"296","SAN PABLO VILLA DE MITLA","20296","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4162","20","Oaxaca",4,"297","SAN PABLO YAGANIZA","20297","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4163","20","Oaxaca",4,"297","SAN PABLO YAGANIZA","20297","Adolfo Gómez Hernández",NA
"4164","20","Oaxaca",4,"297","SAN PABLO YAGANIZA","20297","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4165","20","Oaxaca",4,"299","SAN PEDRO APOSTOL","20299","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4166","20","Oaxaca",4,"299","SAN PEDRO APOSTOL","20299","Adolfo Gómez Hernández",NA
"4167","20","Oaxaca",4,"299","SAN PEDRO APOSTOL","20299","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4168","20","Oaxaca",4,"301","SAN PEDRO CAJONOS","20301","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4169","20","Oaxaca",4,"301","SAN PEDRO CAJONOS","20301","Adolfo Gómez Hernández",NA
"4170","20","Oaxaca",4,"301","SAN PEDRO CAJONOS","20301","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4171","20","Oaxaca",4,"313","SAN PEDRO MARTIR","20313","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4172","20","Oaxaca",4,"313","SAN PEDRO MARTIR","20313","Adolfo Gómez Hernández",NA
"4173","20","Oaxaca",4,"313","SAN PEDRO MARTIR","20313","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4174","20","Oaxaca",4,"321","SAN PEDRO OCOTEPEC","20321","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4175","20","Oaxaca",4,"321","SAN PEDRO OCOTEPEC","20321","Adolfo Gómez Hernández",NA
"4176","20","Oaxaca",4,"321","SAN PEDRO OCOTEPEC","20321","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4177","20","Oaxaca",4,"326","SAN PEDRO TAVICHE","20326","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4178","20","Oaxaca",4,"326","SAN PEDRO TAVICHE","20326","Adolfo Gómez Hernández",NA
"4179","20","Oaxaca",4,"326","SAN PEDRO TAVICHE","20326","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4180","20","Oaxaca",4,"333","SAN PEDRO Y SAN PABLO AYUTLA","20333","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4181","20","Oaxaca",4,"333","SAN PEDRO Y SAN PABLO AYUTLA","20333","Adolfo Gómez Hernández",NA
"4182","20","Oaxaca",4,"333","SAN PEDRO Y SAN PABLO AYUTLA","20333","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4183","20","Oaxaca",4,"336","SAN PEDRO YANERI","20336","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4184","20","Oaxaca",4,"336","SAN PEDRO YANERI","20336","Adolfo Gómez Hernández",NA
"4185","20","Oaxaca",4,"336","SAN PEDRO YANERI","20336","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4186","20","Oaxaca",4,"337","SAN PEDRO YOLOX","20337","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4187","20","Oaxaca",4,"337","SAN PEDRO YOLOX","20337","Adolfo Gómez Hernández",NA
"4188","20","Oaxaca",4,"337","SAN PEDRO YOLOX","20337","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4189","20","Oaxaca",4,"340","SAN SEBASTIAN ABASOLO","20340","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4190","20","Oaxaca",4,"340","SAN SEBASTIAN ABASOLO","20340","Adolfo Gómez Hernández",NA
"4191","20","Oaxaca",4,"340","SAN SEBASTIAN ABASOLO","20340","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4192","20","Oaxaca",4,"346","SAN SEBASTIAN TEITIPAC","20346","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4193","20","Oaxaca",4,"346","SAN SEBASTIAN TEITIPAC","20346","Adolfo Gómez Hernández",NA
"4194","20","Oaxaca",4,"346","SAN SEBASTIAN TEITIPAC","20346","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4195","20","Oaxaca",4,"347","SAN SEBASTIAN TUTLA","20347","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4196","20","Oaxaca",4,"347","SAN SEBASTIAN TUTLA","20347","Adolfo Gómez Hernández",NA
"4197","20","Oaxaca",4,"347","SAN SEBASTIAN TUTLA","20347","Susana Harp Iturribarría","susana.harp@senado.gob.mx"
"4198","20","Oaxaca",4,"356","SANTA ANA DEL VALLE","20356","Raúl Bolaños-Cacho Cué","oficina.raul.bolanos@senado.gob.mx"
"4199","20","Oaxaca",4,"356","SANTA ANA DEL VALLE","20356","Adolfo Gómez Hernández",NA
